id,type,taxi_time,gate (block) hour,runway hour,rwy_day,distance,angle,angle error,shortest path,distance_gate,distance_long,distance_else,rwy,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr
07-Mar-2021_LIGHT 7,departure,0.75,01,01,07,1014.2926315579359,486.09383801509057,0,859.8552382172359,87.6834748021,0,926.6091567558359,,-1,0,1,0,1,0,0,0,1,0,0
09-Mar-2021_LIGHT 7,departure,0.0,04,04,09,1859.9378098577265,455.68041965429796,0,57.6662781181,83.4322277087,0,1776.5055821490264,,-1,0,1,0,0,0,0,0,1,0,0
10-Mar-2021_LIGHT 7,arrival,80.01666666666667,17,16,10,849.1990208987359,437.0256240196108,0,452.5412957490722,111.624949329,0,737.5740715697359,,-1,0,3,0,0,3,3,0,0,1,1
12-Mar-2021_LIGHT 7,arrival,2.566666666666667,20,20,12,784.2136164380778,378.46939491638204,0,575.9419575643778,186.5342337926,0,597.6793826454777,,-1,0,1,0,0,0,0,0,0,0,1
20-Mar-2021_LIGHT 7,arrival,-1166.9333333333334,03,22,20,3119.082205619642,399.10052233725537,0,1477.4455825554617,0,910.2111835069642,2208.871022112678,23R/05L,1,0,0,0,0,0,0,0,0,0,0
19-Mar-2021_LIGHT 7,departure,66.03333333333333,22,23,19,1916.2319450842808,281.3394945653274,0,1775.044204708678,0,1314.2736708799266,601.9582742043542,23R/05L,1,0,0,1,0,0,0,0,0,0,0
24-Mar-2021_LIGHT 7,arrival,0.45,20,20,24,291.4238679636,95.7573282023597,0,177.2760024705,68.2615785447,0,223.1622894189,,-1,0,1,0,0,0,0,0,0,1,0
25-Mar-2021_LIGHT 7,arrival,705.9,23,12,25,1949.0280507358598,555.6230845998188,0,781.6753254678079,190.43745685419998,0,1758.5905938816597,,-1,0,3,0,0,18,18,0,0,2,1
28-Mar-2021_LIGHT 7,arrival,100.95,01,00,28,1994.7270818045188,328.9223073303081,0,633.0636613480723,214.27520077399998,0,1780.4518810305187,,-1,0,0,0,0,0,0,0,0,0,0
27-Mar-2021_LIGHT 7,arrival,1.3833333333333333,23,23,27,1224.6631263499944,217.6952849441534,0,1038.02779773808,0,709.7835036448447,514.8796227051497,23R/05L,1,0,0,0,0,0,0,0,0,0,0
31-Mar-2021_LIGHT 7,arrival,0.4666666666666667,21,21,31,365.21175601945,136.1667269726368,0,158.08411204304997,207.1276439764,0,158.08411204304997,,-1,0,0,0,0,0,0,0,0,0,0
12-Mar-2021_4258CF,arrival,0.18333333333333332,20,20,12,298.8494843725,180.42612292515892,0,82.4907943365,216.35869003599998,0,82.49079433650002,,-1,0,1,0,0,0,0,0,0,0,1
01-Mar-2021_4258CFx1,arrival,0.8666666666666667,20,20,01,359.85777546726825,123.77505238763132,0,173.69600099241146,88.9090138822,0,270.94876158506827,,-1,0,1,0,0,0,0,0,0,0,1
08-Mar-2021_4258CFx1,departure,0.21666666666666667,23,23,08,255.70933195344998,21.82667128904572,0,21.7374250811,97.6252199104,0,158.08411204304997,,-1,0,0,0,0,0,0,0,0,0,0
09-Mar-2021_4258CFx2,arrival,0.23333333333333334,16,16,09,392.8430292397778,186.62080735923968,0,180.8918717593778,211.9511574804,0,180.8918717593778,,-1,0,4,0,0,0,0,0,0,1,3
20-Mar-2021_4258CFx4,arrival,1.45,13,13,20,701.7111704819722,343.9402949800612,0,504.4486470564723,107.541906653,0,594.1692638289722,,-1,0,0,0,0,0,0,0,0,0,0
25-Mar-2021_4258CFx3,departure,0.35,23,23,25,490.6058575421864,270.0099712912465,0,332.6803344072865,82.4634639933,0,408.1423935488864,,-1,0,1,0,0,0,0,0,1,0,0
28-Mar-2021_4258CFx1,arrival,0.25,01,01,28,527.3288150016722,288.18498426845434,0,323.79425482967224,203.534560172,0,323.7942548296722,,-1,0,0,0,0,0,0,0,0,0,0
01-Mar-2021_4258C2x7,arrival,0.9,16,16,01,478.2530301031115,137.05296422086,0,281.10752638401146,139.479225601,0,338.7738045021115,,-1,0,1,0,0,0,0,0,0,0,1
02-Mar-2021_4258C2x0,arrival,83.91666666666667,01,00,02,4277.069402149453,1259.4181826410195,0,1423.897050012984,109.341765491,0,4167.727636658453,,-1,0,1,0,0,0,0,0,0,0,0
08-Mar-2021_4258C2x0,arrival,0.06666666666666667,16,16,08,344.8904271972771,212.57841294617418,0,117.69831897227714,227.192108225,0,117.69831897227712,,-1,0,1,0,0,0,0,0,0,0,1
09-Mar-2021_4258C2x0,departure,25.583333333333332,00,00,09,3644.3653593849804,1141.5549877679878,0,2009.0329455987867,74.6234152102,0,3569.74194417478,23L/05R,2,1,0,0,0,0,0,0,0,0,0
09-Mar-2021_4258C2x4,arrival,0.13333333333333333,07,07,09,200.1836096155,179.34264102378512,0,39.2547373431,160.92887227239999,0,39.254737343100004,,-1,0,2,0,0,0,0,0,0,1,1
09-Mar-2021_4258C2x5,arrival,0.1,10,10,09,191.1966238589,179.5687348100455,0,42.9254829155,148.27114094339998,0,42.92548291550003,,-1,0,5,0,0,0,0,0,0,2,3
10-Mar-2021_4258C2x0,departure,76.76666666666667,01,03,10,2231.524795001306,480.01578406867327,0,1562.9953216921303,0,0,2231.524795001306,23R/05L,1,0,3,1,1,0,0,1,2,0,0
10-Mar-2021_4258C2x3,arrival,0.5166666666666667,08,08,10,511.15674373127223,272.4652482515961,0,345.53167991077225,90.959777885,0,420.19696584627224,,-1,0,1,0,0,0,0,0,0,0,1
10-Mar-2021_4258C2x5,arrival,20.6,11,11,10,842.9673966152375,444.12064474860017,0,596.2631132502374,246.70428336499998,0,596.2631132502374,,-1,0,4,0,0,2,2,0,0,1,2
10-Mar-2021_4258C2x8,arrival,0.43333333333333335,18,18,10,213.3825236345,90.11468589338756,0,54.6509926505,107.541906653,0,105.84061698149999,,-1,0,2,0,0,0,0,0,0,0,2
12-Mar-2021_4258C2x0,departure,71.23333333333333,00,01,12,1828.1325665710144,183.25069473235368,0,1739.3295766246065,107.225057764,0,1720.9075088070144,,-1,0,1,0,0,0,0,1,0,0,0
12-Mar-2021_4258C2x4,arrival,1.65,09,09,12,448.03116548167105,135.64403882820295,0,270.94876158506827,88.9090138822,0,359.12215159947107,,-1,0,2,0,0,0,0,0,0,2,0
12-Mar-2021_4258C2x7,departure,28.783333333333335,14,14,12,1395.3130707830721,367.55820279899757,0,692.5225494453152,0,806.5635632358426,588.7495075472295,23L/05R,2,1,2,1,1,0,0,0,1,0,0
14-Mar-2021_4258C2x0,arrival,53.1,01,00,14,2436.9168936949454,539.332860567028,0,2306.183665429717,87.6834748021,0,2349.2334188928453,23R/05L,1,0,0,0,0,0,0,0,0,0,0
14-Mar-2021_4258C2x9,arrival,24.733333333333334,20,19,14,852.0870777340629,491.95583939821256,0,344.8797137694561,103.788931741,0,748.2981459930629,,-1,0,0,0,0,0,1,0,0,0,0
15-Mar-2021_4258C2x0,arrival,17.133333333333333,02,02,15,5068.213295002486,1210.7295668615411,1,630.8780902091975,115.062262522,584.4853607995528,4368.665671680933,,-1,0,0,0,0,0,0,0,0,0,0
15-Mar-2021_4258C2x4,departure,18.633333333333333,11,12,15,574.6457716015975,112.90013977372797,0,397.65840015866945,78.3397662866,0,496.3060053149975,,-1,0,2,1,2,0,0,0,1,0,0
15-Mar-2021_4258C2x5,arrival,27.683333333333334,13,13,15,1347.1173777746294,391.7257673191914,0,1106.4892548075295,107.225057764,0,1239.8923200106294,,-1,0,0,0,0,0,0,0,0,0,0
16-Mar-2021_4258C2x2,arrival,0.9,11,11,16,1019.965621412853,338.6214444415011,0,817.5688799521529,202.3967414607,0,817.568879952153,,-1,0,4,0,0,0,0,0,0,3,1
16-Mar-2021_4258C2x3,arrival,8.216666666666667,13,13,16,292.1817518793,180.50216852610032,0,132.7537393445,116.843538226,0,175.3382136533,,-1,0,1,0,0,0,1,0,0,0,1
17-Mar-2021_4258C2x0,departure,23.283333333333335,07,07,17,493.1976766900722,213.94103427386565,0,286.69912633465,106.733294121,0,386.4643825690722,,-1,0,2,1,1,0,0,0,1,0,0
17-Mar-2021_4258C2x1,arrival,1.1666666666666667,08,08,17,667.5433264108357,359.4499101039088,0,470.2181219708358,197.32520444,0,470.2181219708357,,-1,0,1,0,0,0,0,0,0,1,0
18-Mar-2021_4258C2x5,departure,36.5,19,20,18,235.8400720556,90.33105072020138,0,0,107.225057764,0,128.6150142916,,-1,0,0,2,2,0,0,0,0,0,0
20-Mar-2021_4258C2x0,departure,1.5666666666666667,00,00,20,683.9098896865002,189.51955978548102,0,533.7567431292001,105.36014716,0,578.5497425265002,,-1,0,0,0,0,0,0,0,0,0,0
20-Mar-2021_4258C2x4,arrival,129.7,21,19,20,1425.2324872430313,310.6735806657182,0,1282.0717277008343,107.225057764,0,1318.0074294790313,,-1,0,1,0,0,0,1,0,0,0,1
19-Mar-2021_4258C2x8,departure,0.55,23,23,19,933.2199888797993,482.75794938453714,0,762.5517552009992,139.479225601,0,793.7407632787992,,-1,0,0,0,0,0,0,0,0,0,0
05-Mar-2021_OPS 3,arrival,0.38333333333333336,22,22,05,230.0011228434,129.52077834931163,0,98.0090723364,81.3898534988,0,148.6112693446,,-1,0,1,0,0,0,0,0,0,0,1
06-Mar-2021_OPS 3,arrival,27.416666666666668,01,01,06,4984.577468053682,1171.8539048626349,1,861.6844896896475,148.6639306532,1523.2229840746338,3312.6905533258487,,-1,0,2,0,0,0,1,0,0,0,2
09-Mar-2021_OPS 3,arrival,284.8666666666667,22,17,09,2220.769420903869,245.94718429417773,0,741.689158460832,126.546722489,0,2094.2226984148692,,-1,0,3,0,0,4,2,0,0,0,2
12-Mar-2021_OPS 3,arrival,47.0,03,02,12,1436.440279394169,435.6064867593208,0,764.8678580686893,0,0,1436.440279394169,23R/05L,1,0,1,0,0,0,0,0,0,0,1
03-Mar-2021_4258BDx2,arrival,0.4,10,10,03,618.8229355231391,269.5637636192901,0,300.0166532943831,87.6834748021,0,531.1394607210391,,-1,0,1,0,0,0,0,0,0,0,1
05-Mar-2021_4258BDx1,arrival,18.35,22,22,05,832.1920436011243,267.9245774378869,0,698.9623932414243,78.3397662866,0,753.8522773145243,,-1,0,0,0,0,0,2,0,0,0,0
06-Mar-2021_4258BDx0,arrival,26.633333333333333,01,01,06,1069.6210656774476,388.50554193655574,0,861.6844896896475,207.93657598779998,0,861.6844896896476,,-1,0,2,0,0,0,0,0,0,0,1
08-Mar-2021_4258BDx1,arrival,46.95,04,03,08,818.92485133071,221.97625034884248,0,458.9190553039607,0,0,818.92485133071,23R/05L23R/05L,-1,0,2,0,0,0,1,0,0,0,2
09-Mar-2021_4258BDx0,departure,8.216666666666667,02,02,09,1215.6174450741912,180.1632279617018,0,677.5685850788047,0,529.0115870102047,686.6058580639865,23R/05L,1,0,0,0,0,0,0,0,0,0,0
01-Mar-2021_VIR363,arrival,6.566666666666666,06,06,01,1929.030620228838,492.2908748906266,0,1676.586903892866,120.216071857,0,1808.8145483718379,23R/05L,1,0,3,0,0,0,0,0,0,0,3
03-Mar-2021_VIR363,arrival,8.883333333333333,06,06,03,2069.6395723580154,546.0661775845584,0,1676.586903892866,120.216071857,0,1949.4235005010153,23R/05L,1,0,2,0,0,0,1,0,0,0,2
05-Mar-2021_VIR363,arrival,7.333333333333333,08,08,05,2064.9215939913865,575.4307972127802,0,1785.097322290547,120.216071857,804.7938166378009,1139.9117054965855,23R/05L,1,0,1,0,0,1,0,0,0,0,1
06-Mar-2021_VIR363,arrival,5.933333333333334,07,07,06,2064.9215939913865,575.4307972127802,0,1785.097322290547,120.216071857,804.7938166378009,1139.9117054965855,23R/05L,1,0,1,0,0,0,0,0,0,0,0
08-Mar-2021_VIR363,arrival,5.966666666666667,07,06,08,2069.6395723580154,546.0661775845584,0,1676.586903892866,120.216071857,0,1949.4235005010153,23R/05L,1,0,2,0,0,0,0,0,0,0,1
10-Mar-2021_VIR363,arrival,7.3,06,06,10,2069.6395723580154,546.0661775845584,0,1676.586903892866,120.216071857,0,1949.4235005010153,23R/05L,1,0,2,0,0,0,0,0,0,1,1
12-Mar-2021_VIR363,arrival,7.216666666666667,06,06,12,2069.6395723580154,546.0661775845584,0,1676.586903892866,120.216071857,0,1949.4235005010153,23R/05L,1,0,0,0,0,0,0,0,0,0,0
13-Mar-2021_VIR363,arrival,6.983333333333333,06,06,13,2069.6395723580154,546.0661775845584,0,1676.586903892866,120.216071857,0,1949.4235005010153,23R/05L,1,0,1,0,0,0,1,0,0,0,1
15-Mar-2021_VIR363,arrival,7.45,06,06,15,2069.6395723580154,546.0661775845584,0,1676.586903892866,120.216071857,0,1949.4235005010153,23R/05L,1,0,0,0,0,0,0,0,0,0,0
17-Mar-2021_VIR363,arrival,66.58333333333333,08,07,17,2069.6395723580154,546.0661775845584,0,1676.586903892866,120.216071857,0,1949.4235005010153,23R/05L,1,0,2,0,0,3,2,0,0,0,1
19-Mar-2021_VIR363,arrival,6.116666666666666,07,07,19,1715.5714999273332,600.8085686934251,0,1440.1744896383527,120.216071857,608.7054608738868,986.6499671964464,23R/05L,1,0,2,0,0,1,0,0,0,1,1
20-Mar-2021_VIR363,arrival,7.066666666666666,06,06,20,2069.6395723580154,546.0661775845584,0,1676.586903892866,120.216071857,0,1949.4235005010153,23R/05L,1,0,0,0,0,0,0,0,0,0,0
22-Mar-2021_VIR363,arrival,6.333333333333333,07,07,22,1929.030620228838,492.2908748906266,0,1676.586903892866,120.216071857,0,1808.8145483718379,23R/05L,1,0,1,0,0,1,0,0,0,1,0
24-Mar-2021_VIR363,arrival,6.583333333333333,07,06,24,2069.6395723580154,546.0661775845584,0,1676.586903892866,120.216071857,0,1949.4235005010153,23R/05L,1,0,1,0,0,0,0,0,0,0,0
26-Mar-2021_VIR363,arrival,4.933333333333334,08,08,26,2029.9914024833154,417.60996935447565,0,1650.4215117541662,106.733294121,0,1923.2581083623154,23R/05L,1,0,1,0,0,0,0,0,0,0,0
27-Mar-2021_VIR363,arrival,4.483333333333333,06,06,27,1503.8344870399958,578.1690468409922,0,1247.785257562937,120.216071857,0,1383.6184151829957,23R/05L,1,0,0,0,0,0,0,0,0,0,0
29-Mar-2021_VIR363,arrival,7.316666666666666,06,06,29,2419.2249149973877,538.5933053696442,0,1935.6975425773912,109.502424066,0,2309.7224909313877,23R/05L,1,0,0,0,0,0,0,0,0,0,0
31-Mar-2021_VIR363,arrival,7.233333333333333,05,05,31,2278.6159628682103,484.8180026757124,0,1935.6975425773912,109.502424066,0,2169.1135388022103,23R/05L,1,0,3,0,0,1,0,0,0,1,0
28-Mar-2021_4258C0,arrival,2.1666666666666665,01,01,28,1399.497372215575,360.44317719506336,0,1189.0387752787753,148.6639306532,0,1250.8334415623751,,-1,0,0,0,0,0,0,0,0,0,0
29-Mar-2021_4258C0,arrival,0.11666666666666667,11,11,29,205.2969004652,179.5656534997277,0,39.6498140903,165.6470863749,0,39.6498140903,,-1,0,3,0,0,0,0,0,0,2,1
04-Mar-2021_4258C0x0,departure,41.733333333333334,00,01,04,431.67694559400195,116.06931980310196,0,231.46301690353997,126.546722489,0,305.13022310500196,,-1,0,1,0,2,0,0,0,1,0,0
08-Mar-2021_4258C0x0,arrival,14.9,00,00,08,1199.35137966437,298.3528667282285,0,596.458889791312,0,0,1199.35137966437,23R/05L,1,0,2,0,0,0,0,0,0,1,1
08-Mar-2021_4258C0x1,departure,3.25,01,01,08,303.49040108144163,186.84321243009845,0,167.65724346138285,0,0,303.49040108144163,23R/05L,1,0,2,0,0,0,0,1,1,0,0
09-Mar-2021_4258C0x0,arrival,56.766666666666666,02,01,09,1884.6231165178162,154.4330139214669,0,743.0979992705695,0,806.5635632358426,1078.0595532819736,23R/05L,1,0,0,0,0,0,0,0,0,0,0
09-Mar-2021_4258C0x2,departure,1.8833333333333333,05,05,09,841.9308027041284,95.87456831916575,0,430.88446351041796,0,0,841.9308027041284,23R/05L,1,1,1,0,0,0,0,0,1,0,0
10-Mar-2021_4258C0x0,departure,63.833333333333336,00,01,10,799.2615568949792,231.33360401464805,0,515.5955274573129,0,0,799.2615568949792,23R/05L,1,0,3,1,0,0,0,0,0,0,0
12-Mar-2021_4258C0x1,arrival,19.516666666666666,07,07,12,853.0996796693495,281.847050096855,0,598.2262272599075,71.8532588843,0,781.2464207850495,,-1,0,1,0,0,1,0,0,0,1,0
01-Mar-2021_RYR77SJ,arrival,4.116666666666666,07,07,01,1951.9443010296036,307.06120379619847,0,1614.4952519656545,64.6124524558,843.5639174223427,1043.767931151461,23R/05L,1,0,2,0,0,0,0,0,0,0,2
05-Mar-2021_RYR77SJ,arrival,4.466666666666667,22,22,05,1479.4726084568824,363.5287616838547,0,1227.469597158975,83.4322277087,608.7054608738868,787.3349198742958,23R/05L,1,0,1,0,0,0,0,0,0,0,1
08-Mar-2021_RYR77SJ,arrival,4.233333333333333,07,07,08,1378.7049507732052,418.05025342257045,0,928.7977470268495,88.9090138822,0,1289.795936891005,23R/05L,1,0,5,0,0,0,1,0,0,2,3
12-Mar-2021_RYR77SJ,arrival,2.966666666666667,21,21,12,1273.3861077277913,457.9376424618632,0,995.2012782431325,88.9090138822,0,1184.4770938455913,23R/05L,1,0,1,0,0,0,0,0,0,0,1
15-Mar-2021_RYR77SJ,arrival,3.6666666666666665,07,07,15,1537.7155548477979,308.089510965271,0,1119.2900744194426,64.6124524558,806.5635632358426,666.5395391561553,23R/05L,1,0,3,0,0,1,1,0,0,1,1
22-Mar-2021_RYR77SJ,arrival,4.766666666666667,07,07,22,1497.9975790794979,308.40878081594514,0,1068.6878774112427,71.1519727783,806.5635632358426,620.2820430653553,23R/05L,1,0,1,0,0,0,0,0,0,0,1
26-Mar-2021_RYR77SJ,arrival,3.4,20,20,26,1378.7049507732052,418.05025342257045,0,928.7977470268495,88.9090138822,0,1289.795936891005,23R/05L,1,0,0,0,0,0,0,0,0,0,0
01-Mar-2021_STK7D,arrival,2.816666666666667,07,07,01,1328.9844229104979,210.7257320308019,0,962.7071595540425,0,806.5635632358426,522.4208596746553,23R/05L,1,0,2,0,0,0,0,0,0,0,2
04-Mar-2021_STK7D,arrival,2.9,07,07,04,1014.7625502890075,355.74094084183,0,754.1517425621453,61.9135360239,0,952.8490142651076,23R/05L,1,0,0,0,0,0,0,0,0,0,0
05-Mar-2021_STK7D,arrival,1.8833333333333333,07,07,05,598.6048240396265,132.12460484091602,0,409.9585089122,61.9135360239,0,536.6912880157265,23R/05L,1,0,2,0,0,0,0,0,0,2,0
08-Mar-2021_STK7D,arrival,1.7833333333333334,07,07,08,984.2499999360421,147.76112678385533,0,364.4809322941351,0,575.4407558091866,408.80924412685545,23R/05L,1,0,2,0,0,0,0,0,0,0,2
11-Mar-2021_STK7D,arrival,4.416666666666667,07,07,11,1535.016638415898,304.03611308425127,0,1165.5475705102426,61.9135360239,806.5635632358426,666.5395391561553,23R/05L,1,0,1,0,0,0,0,0,0,1,0
12-Mar-2021_STK7D,arrival,3.85,07,07,12,1535.016638415898,304.03611308425127,0,1165.5475705102426,61.9135360239,806.5635632358426,666.5395391561553,23R/05L,1,0,1,0,0,0,0,0,0,0,0
15-Mar-2021_STK7D,arrival,3.05,07,07,15,1535.016638415898,304.03611308425127,0,1165.5475705102426,61.9135360239,806.5635632358426,666.5395391561553,23R/05L,1,0,2,0,0,0,0,0,0,1,1
18-Mar-2021_STK7D,arrival,4.6,08,08,18,1535.016638415898,304.03611308425127,0,1165.5475705102426,61.9135360239,806.5635632358426,666.5395391561553,23R/05L,1,0,1,0,0,0,0,0,0,1,0
19-Mar-2021_STK7D,arrival,1.8333333333333333,07,07,19,598.6048240396265,132.12460484091602,0,409.9585089122,61.9135360239,0,536.6912880157265,23R/05L,1,0,2,0,0,0,1,0,0,0,2
22-Mar-2021_STK7D,arrival,3.033333333333333,07,07,22,1535.016638415898,304.03611308425127,0,1165.5475705102426,61.9135360239,806.5635632358426,666.5395391561553,23R/05L,1,0,2,0,0,1,0,0,0,1,1
25-Mar-2021_STK7D,arrival,3.25,07,07,25,1535.016638415898,304.03611308425127,0,1165.5475705102426,61.9135360239,806.5635632358426,666.5395391561553,23R/05L,1,0,3,0,0,0,1,0,0,1,2
26-Mar-2021_STK7D,arrival,3.35,07,07,26,1535.016638415898,304.03611308425127,0,1165.5475705102426,61.9135360239,806.5635632358426,666.5395391561553,23R/05L,1,0,2,0,0,0,0,0,0,1,1
01-Mar-2021_QTR8HT,departure,14.766666666666667,07,08,01,2314.7416803963365,576.0411087026337,0,2062.6311365378456,109.502424066,793.0457372249411,1412.1935191053954,23R/05L,1,0,4,0,0,0,0,0,2,0,0
02-Mar-2021_QTR8HT,departure,20.316666666666666,07,07,02,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,3,0,0,0,0,0,2,0,0
03-Mar-2021_QTR8HT,departure,15.466666666666667,07,07,03,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,0,0,0,0,0,0,0,0,0
04-Mar-2021_QTR8HT,departure,14.983333333333333,07,07,04,2400.309552967676,409.52145585180983,0,2109.4218589781517,112.574782287,776.2808037692365,1511.4539669114397,23R/05L,1,0,0,0,0,0,0,0,0,0,0
05-Mar-2021_QTR8HT,departure,16.416666666666668,07,07,05,2443.863264936126,479.1926431190575,0,2245.768545940102,109.502424066,776.2808037692365,1558.0800371008895,23R/05L,1,0,2,2,1,0,0,1,0,0,0
06-Mar-2021_QTR8HT,departure,15.783333333333333,07,07,06,2443.863264936126,479.1926431190575,0,2245.768545940102,109.502424066,776.2808037692365,1558.0800371008895,23R/05L,1,0,1,0,1,0,0,0,1,0,0
07-Mar-2021_QTR8HT,departure,16.516666666666666,09,09,07,2544.350634179516,541.8222932607872,0,2214.41423070973,112.574782287,974.8760264943767,1456.8998253981395,23R/05L,1,0,3,0,2,0,0,0,1,0,0
08-Mar-2021_QTR8HT,departure,16.2,07,07,08,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,4,0,2,0,0,1,3,0,0
09-Mar-2021_QTR8HT,departure,26.633333333333333,07,08,09,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,1,1,1,0,0,0,1,0,0
10-Mar-2021_QTR8HT,departure,16.733333333333334,07,07,10,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,1,0,0,0,0,0,1,0,0
11-Mar-2021_QTR8HT,departure,14.966666666666667,07,07,11,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,1,0,3,0,0,0,1,0,0
12-Mar-2021_QTR8HT,departure,18.5,07,07,12,2544.350634179516,541.8222932607872,0,2214.41423070973,112.574782287,974.8760264943767,1456.8998253981395,23R/05L,1,0,2,0,1,0,0,0,1,0,0
13-Mar-2021_QTR8HT,departure,16.3,07,08,13,2352.3858182244157,490.22804683836335,0,2065.484886848455,106.733294121,974.8760264943767,1270.7764976090389,23R/05L,1,0,0,0,1,0,0,0,0,0,0
14-Mar-2021_QTR8HT,departure,15.383333333333333,07,07,14,2503.3314096143936,640.5173116696169,0,1916.6275278886042,104.571349969,974.8760264943767,1423.8840331510169,23R/05L,1,0,3,0,2,0,0,0,2,0,0
15-Mar-2021_QTR8HT,departure,16.183333333333334,07,07,15,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,3,1,2,0,0,1,2,0,0
16-Mar-2021_QTR8HT,departure,18.066666666666666,07,07,16,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,3,1,1,0,0,1,1,0,0
17-Mar-2021_QTR8HT,departure,15.283333333333333,07,07,17,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,3,2,1,0,0,2,1,0,0
18-Mar-2021_QTR8HT,departure,15.85,07,07,18,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,2,1,0,0,0,1,1,0,0
19-Mar-2021_QTR8HT,departure,13.5,07,07,19,2659.2282596557457,507.01651081097543,0,2402.4954147236213,112.574782287,1014.0460966443912,1532.6073807243547,23R/05L,1,0,2,0,0,0,0,0,1,0,0
24-Mar-2021_QTR8HT,departure,16.3,07,07,24,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,1,1,0,0,0,1,0,0,0
26-Mar-2021_QTR8HT,departure,15.533333333333333,07,07,26,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,2,1,1,0,0,1,1,0,0
01-Mar-2021_RYR7WJ,departure,8.383333333333333,08,08,01,1007.7798713981076,525.8934444606703,0,771.7930235760506,64.6124524558,0,943.1674189423077,23R/05L,1,0,5,1,0,0,0,1,2,0,0
05-Mar-2021_RYR7WJ,departure,10.266666666666667,16,16,05,1879.279230706527,208.1973789675404,0,1660.752748056455,86.2988381711,1097.475619629873,695.5047729055539,23R/05L,1,0,2,0,0,0,0,0,1,0,0
08-Mar-2021_RYR7WJ,departure,8.083333333333334,08,08,08,1324.6344711686825,534.6166240132011,0,1062.391793649275,88.9090138822,0,1235.7254572864824,23R/05L,1,0,3,1,0,0,0,2,1,0,0
12-Mar-2021_RYR7WJ,departure,9.35,16,16,12,1637.4086644647357,334.32691984280416,0,1407.3146263014694,88.9090138822,793.0457372249411,755.4539133575945,23R/05L,1,0,0,0,0,0,0,0,0,0,0
15-Mar-2021_RYR7WJ,departure,8.683333333333334,08,08,15,1007.7798713981076,525.8934444606703,0,771.7930235760506,64.6124524558,0,943.1674189423077,23R/05L,1,0,1,0,0,0,0,0,0,0,0
19-Mar-2021_RYR7WJ,departure,13.55,15,15,19,2243.820432122034,333.65062714550584,0,2119.7786276831343,71.0274540777,1626.487206640078,546.3057714042561,23R/05L,1,0,4,1,1,0,0,1,1,0,0
26-Mar-2021_RYR7WJ,departure,10.233333333333333,15,16,26,1324.6344711686825,534.6166240132011,0,1062.391793649275,88.9090138822,0,1235.7254572864824,23R/05L,1,0,3,0,0,0,0,0,2,0,0
01-Mar-2021_EIN2AW,arrival,4.216666666666667,08,08,01,1516.676330847005,420.2504188558632,0,1093.8755505365496,83.4322277087,0,1433.244103138305,23R/05L,1,0,4,0,0,1,0,0,0,2,2
05-Mar-2021_EIN2AW,arrival,9.633333333333333,08,08,05,1063.3148822075013,320.7514497513053,0,819.3775864043242,83.4322277087,0,979.8826544988013,23R/05L,1,0,1,0,0,0,0,0,0,0,1
08-Mar-2021_EIN2AW,arrival,2.95,08,08,08,1516.676330847005,420.2504188558632,0,1093.8755505365496,83.4322277087,0,1433.244103138305,23R/05L,1,0,3,0,0,0,0,0,0,2,1
12-Mar-2021_EIN2AW,arrival,3.683333333333333,08,08,12,1516.676330847005,420.2504188558632,0,1093.8755505365496,83.4322277087,0,1433.244103138305,23R/05L,1,0,2,0,0,1,0,0,0,2,0
15-Mar-2021_EIN2AW,arrival,3.683333333333333,08,08,15,1516.676330847005,420.2504188558632,0,1093.8755505365496,83.4322277087,0,1433.244103138305,23R/05L,1,0,0,0,0,0,0,0,0,0,0
19-Mar-2021_EIN2AW,arrival,3.8833333333333333,08,08,19,1063.3148822075013,320.7514497513053,0,819.3775864043242,83.4322277087,0,979.8826544988013,23R/05L,1,0,1,0,0,0,0,0,0,0,0
